-id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,N-Ped,E-Ped,S-Ped,W-Ped,N-Bike,E-Bike,S-Bike,W-Bike,lat,lon
portland/AM Counts/Section A/SE 8th Ave & SE Woodward St AM.txt,SE 8th Ave & SE Woodward St,x,Wednesday  December 03  2008,07:55-08:00,0,7,0,5,8,0,0,0,3,58,3,1,2,1,0,1,0,0,0,0,,
portland/AM Counts/Section A/SE 8th Ave & SE Woodward St AM.txt,SE 8th Ave & SE Woodward St,x,Wednesday  December 03  2008,08:00-08:05,0,15,2,10,8,0,0,1,1,73,1,0,0,1,0,0,0,0,0,0,,
portland/AM Counts/Section A/SE 8th Ave & SE Woodward St AM.txt,SE 8th Ave & SE Woodward St,x,Wednesday  December 03  2008,08:05-08:10,0,10,0,8,7,0,1,0,1,74,1,2,0,0,0,0,0,0,0,0,,
portland/AM Counts/Section A/SE 8th Ave & SE Woodward St AM.txt,SE 8th Ave & SE Woodward St,x,Wednesday  December 03  2008,08:10-08:15,1,11,0,3,6,1,0,2,3,80,1,0,0,0,0,1,0,1,0,0,,
portland/AM Counts/Section A/SE 8th Ave & SE Woodward St AM.txt,SE 8th Ave & SE Woodward St,x,Wednesday  December 03  2008,08:15-08:20,0,9,0,4,11,0,0,0,4,82,2,3,0,2,0,1,0,0,0,0,,
portland/AM Counts/Section A/SE 8th Ave & SE Woodward St AM.txt,SE 8th Ave & SE Woodward St,x,Wednesday  December 03  2008,08:20-08:25,0,16,1,4,14,1,0,1,1,69,1,2,1,1,0,0,0,0,0,0,,
portland/AM Counts/Section A/SE 8th Ave & SE Woodward St AM.txt,SE 8th Ave & SE Woodward St,x,Wednesday  December 03  2008,08:25-08:30,0,13,1,6,13,1,0,0,1,69,2,0,2,2,0,0,0,0,0,0,,
portland/AM Counts/Section A/SE 8th Ave & SE Woodward St AM.txt,SE 8th Ave & SE Woodward St,x,Wednesday  December 03  2008,08:30-08:35,1,5,1,4,7,1,0,2,3,78,2,1,0,0,0,0,0,0,0,0,,
portland/AM Counts/Section A/SE 8th Ave & SE Woodward St AM.txt,SE 8th Ave & SE Woodward St,x,Wednesday  December 03  2008,08:35-08:40,0,12,3,5,10,0,0,1,2,70,2,2,0,2,0,0,0,0,0,0,,
portland/AM Counts/Section A/SE 8th Ave & SE Woodward St AM.txt,SE 8th Ave & SE Woodward St,x,Wednesday  December 03  2008,08:40-08:45,1,9,0,2,17,1,0,1,1,73,2,0,0,1,0,0,0,0,0,0,,
portland/AM Counts/Section A/SE 8th Ave & SE Woodward St AM.txt,SE 8th Ave & SE Woodward St,x,Wednesday  December 03  2008,08:45-08:50,0,15,3,10,15,0,0,1,2,68,1,0,0,0,0,0,0,0,0,1,,
portland/AM Counts/Section A/SE 8th Ave & SE Woodward St AM.txt,SE 8th Ave & SE Woodward St,x,Wednesday  December 03  2008,08:50-08:55,0,12,1,4,19,1,1,1,3,59,4,1,0,0,0,0,0,0,0,0,,
portland/AM Counts/Section A/SE 8th Ave & SE Woodward St AM.txt,SE 8th Ave & SE Woodward St,x,Wednesday  December 03  2008,08:55-09:00,0,16,2,5,10,2,0,3,5,57,3,2,1,0,0,0,0,0,0,0,,
portland/AM Counts/Section A/SE 8th Ave & SE Woodward St AM.txt,SE 8th Ave & SE Woodward St,x,Wednesday  December 03  2008,07:00-07:15,1,14,2,12,29,0,1,2,9,186,13,0,3,1,0,0,0,0,0,0,,
portland/AM Counts/Section A/SE 8th Ave & SE Woodward St AM.txt,SE 8th Ave & SE Woodward St,x,Wednesday  December 03  2008,07:15-07:30,1,20,1,10,22,0,1,2,3,216,5,4,1,2,0,0,0,0,0,0,,
portland/AM Counts/Section A/SE 8th Ave & SE Woodward St AM.txt,SE 8th Ave & SE Woodward St,x,Wednesday  December 03  2008,07:30-07:45,0,19,1,17,25,3,1,1,8,187,8,2,4,1,0,0,0,0,0,0,,
portland/AM Counts/Section A/SE 8th Ave & SE Woodward St AM.txt,SE 8th Ave & SE Woodward St,x,Wednesday  December 03  2008,07:45-08:00,0,24,3,15,22,0,2,0,5,177,6,3,3,2,0,1,0,0,1,0,,
portland/AM Counts/Section A/SE 8th Ave & SE Woodward St AM.txt,SE 8th Ave & SE Woodward St,x,Wednesday  December 03  2008,08:00-08:15,1,36,2,21,21,1,1,3,5,227,3,2,0,1,0,1,0,1,0,0,,
portland/AM Counts/Section A/SE 8th Ave & SE Woodward St AM.txt,SE 8th Ave & SE Woodward St,x,Wednesday  December 03  2008,08:15-08:30,0,38,2,14,38,2,0,1,6,220,5,5,3,5,0,1,0,0,0,0,,
portland/AM Counts/Section A/SE 8th Ave & SE Woodward St AM.txt,SE 8th Ave & SE Woodward St,x,Wednesday  December 03  2008,08:30-08:45,2,26,4,11,34,2,0,4,6,221,6,3,0,3,0,0,0,0,0,0,,
portland/AM Counts/Section A/SE 8th Ave & SE Woodward St AM.txt,SE 8th Ave & SE Woodward St,x,Wednesday  December 03  2008,08:45-09:00,0,43,6,19,44,3,1,5,10,184,8,3,1,0,0,0,0,0,0,1,,
portland/AM Counts/Section A/SW 1st Ave & SW Lincoln St.txt,SW 1st Ave & SW Lincoln St,x,Tuesday  March 04  2008,07:00-07:05,7,8,0,0,0,0,0,8,7,4,0,4,0,1,0,2,0,0,0,0,,
portland/AM Counts/Section A/SW 1st Ave & SW Lincoln St.txt,SW 1st Ave & SW Lincoln St,x,Tuesday  March 04  2008,07:05-07:10,10,7,0,0,0,0,0,5,7,5,0,5,1,0,1,0,0,0,0,0,,
portland/AM Counts/Section A/SW 1st Ave & SW Lincoln St.txt,SW 1st Ave & SW Lincoln St,x,Tuesday  March 04  2008,07:10-07:15,10,11,0,0,0,0,0,7,6,7,0,2,0,2,3,1,0,0,1,0,,
portland/AM Counts/Section A/SW 1st Ave & SW Lincoln St.txt,SW 1st Ave & SW Lincoln St,x,Tuesday  March 04  2008,07:15-07:20,12,10,1,0,0,0,0,12,9,9,0,4,0,1,0,2,1,0,0,0,,
portland/AM Counts/Section A/SW 1st Ave & SW Lincoln St.txt,SW 1st Ave & SW Lincoln St,x,Tuesday  March 04  2008,07:20-07:25,11,12,0,0,0,0,0,18,3,5,0,2,0,0,2,0,0,0,1,0,,
portland/AM Counts/Section A/SW 1st Ave & SW Lincoln St.txt,SW 1st Ave & SW Lincoln St,x,Tuesday  March 04  2008,07:25-07:30,9,9,1,0,0,0,1,8,11,6,0,6,2,2,1,3,0,0,0,0,,
portland/AM Counts/Section A/SW 1st Ave & SW Lincoln St.txt,SW 1st Ave & SW Lincoln St,x,Tuesday  March 04  2008,07:30-07:35,9,7,0,0,0,1,0,6,10,2,0,6,0,4,1,0,0,0,2,0,,
portland/AM Counts/Section A/SW 1st Ave & SW Lincoln St.txt,SW 1st Ave & SW Lincoln St,x,Tuesday  March 04  2008,07:35-07:40,13,9,0,0,0,0,2,6,6,5,0,8,1,0,1,2,1,0,1,0,,
portland/AM Counts/Section A/SW 1st Ave & SW Lincoln St.txt,SW 1st Ave & SW Lincoln St,x,Tuesday  March 04  2008,07:40-07:45,10,9,0,1,0,0,0,15,10,15,0,9,2,3,1,0,0,0,1,0,,
portland/AM Counts/Section A/SW 1st Ave & SW Lincoln St.txt,SW 1st Ave & SW Lincoln St,x,Tuesday  March 04  2008,07:45-07:50,9,14,0,0,0,0,1,5,4,6,1,6,3,0,2,1,0,0,0,0,,
portland/AM Counts/Section A/SW 1st Ave & SW Lincoln St.txt,SW 1st Ave & SW Lincoln St,x,Tuesday  March 04  2008,07:50-07:55,12,21,0,0,0,0,0,13,8,15,0,11,4,1,3,0,0,0,1,0,,
portland/AM Counts/Section A/SW 1st Ave & SW Lincoln St.txt,SW 1st Ave & SW Lincoln St,x,Tuesday  March 04  2008,07:55-08:00,13,22,1,0,0,0,4,3,13,13,0,2,0,0,0,2,1,0,0,0,,
portland/AM Counts/Section A/SW 1st Ave & SW Lincoln St.txt,SW 1st Ave & SW Lincoln St,x,Tuesday  March 04  2008,08:00-08:05,16,16,1,0,0,0,4,3,15,13,0,3,0,0,2,0,0,0,0,0,,
portland/AM Counts/Section A/SW 1st Ave & SW Lincoln St.txt,SW 1st Ave & SW Lincoln St,x,Tuesday  March 04  2008,08:05-08:10,19,15,0,0,1,0,2,20,3,4,0,5,3,0,1,1,0,0,0,0,,
portland/AM Counts/Section A/SW 1st Ave & SW Lincoln St.txt,SW 1st Ave & SW Lincoln St,x,Tuesday  March 04  2008,08:10-08:15,22,18,1,0,0,0,0,13,3,10,0,15,2,2,2,2,0,0,1,0,,
portland/AM Counts/Section A/SW 1st Ave & SW Lincoln St.txt,SW 1st Ave & SW Lincoln St,x,Tuesday  March 04  2008,08:15-08:20,24,25,0,0,0,0,1,16,7,9,0,8,0,1,1,4,1,0,1,0,,
portland/AM Counts/Section A/SW 1st Ave & SW Lincoln St.txt,SW 1st Ave & SW Lincoln St,x,Tuesday  March 04  2008,08:20-08:25,23,21,2,0,0,0,2,10,15,11,1,4,2,1,2,1,0,0,2,1,,
portland/AM Counts/Section A/SW 1st Ave & SW Lincoln St.txt,SW 1st Ave & SW Lincoln St,x,Tuesday  March 04  2008,08:25-08:30,15,25,0,0,1,1,0,22,15,5,1,5,0,2,0,0,0,0,0,0,,
portland/AM Counts/Section A/SW 1st Ave & SW Lincoln St.txt,SW 1st Ave & SW Lincoln St,x,Tuesday  March 04  2008,08:30-08:35,23,19,2,0,0,0,1,11,13,6,0,13,1,3,1,2,0,0,1,0,,
portland/AM Counts/Section A/SW 1st Ave & SW Lincoln St.txt,SW 1st Ave & SW Lincoln St,x,Tuesday  March 04  2008,08:35-08:40,18,26,1,1,0,0,1,16,11,12,0,10,2,2,2,3,0,0,2,0,,
portland/AM Counts/Section A/SW 1st Ave & SW Lincoln St.txt,SW 1st Ave & SW Lincoln St,x,Tuesday  March 04  2008,08:40-08:45,24,31,3,0,1,1,0,13,10,3,1,5,0,0,0,2,1,0,1,0,,
portland/AM Counts/Section A/SW 1st Ave & SW Lincoln St.txt,SW 1st Ave & SW Lincoln St,x,Tuesday  March 04  2008,08:45-08:50,27,29,0,0,0,0,1,7,12,6,0,7,1,2,2,1,0,0,2,0,,
portland/AM Counts/Section A/SW 1st Ave & SW Lincoln St.txt,SW 1st Ave & SW Lincoln St,x,Tuesday  March 04  2008,08:50-08:55,24,24,1,0,2,0,2,8,6,9,1,10,2,1,1,1,1,0,1,0,,
portland/AM Counts/Section A/SW 1st Ave & SW Lincoln St.txt,SW 1st Ave & SW Lincoln St,x,Tuesday  March 04  2008,08:55-09:00,16,23,0,1,0,0,3,5,9,6,0,8,0,1,1,1,0,0,1,0,,
portland/AM Counts/Section A/SW 1st Ave & SW Lincoln St.txt,SW 1st Ave & SW Lincoln St,x,Tuesday  March 04  2008,07:00-07:15,27,26,0,0,0,0,0,20,20,16,0,11,1,3,4,3,0,0,1,0,,
portland/AM Counts/Section A/SW 1st Ave & SW Lincoln St.txt,SW 1st Ave & SW Lincoln St,x,Tuesday  March 04  2008,07:15-07:30,32,31,2,0,0,0,1,38,23,20,0,12,2,3,3,5,1,0,1,0,,
portland/AM Counts/Section A/SW 1st Ave & SW Lincoln St.txt,SW 1st Ave & SW Lincoln St,x,Tuesday  March 04  2008,07:30-07:45,32,25,0,1,0,1,2,27,26,22,0,23,3,7,3,2,1,0,4,0,,
portland/AM Counts/Section A/SW 1st Ave & SW Lincoln St.txt,SW 1st Ave & SW Lincoln St,x,Tuesday  March 04  2008,07:45-08:00,34,57,1,0,0,0,5,21,25,34,1,19,7,1,5,3,1,0,1,0,,
portland/AM Counts/Section A/SW 1st Ave & SW Lincoln St.txt,SW 1st Ave & SW Lincoln St,x,Tuesday  March 04  2008,08:00-08:15,57,49,2,0,1,0,6,36,21,27,0,23,5,2,5,3,0,0,1,0,,
portland/AM Counts/Section A/SW 1st Ave & SW Lincoln St.txt,SW 1st Ave & SW Lincoln St,x,Tuesday  March 04  2008,08:15-08:30,62,71,2,0,1,1,3,48,37,25,2,17,2,4,3,5,1,0,3,1,,
portland/AM Counts/Section A/SW 1st Ave & SW Lincoln St.txt,SW 1st Ave & SW Lincoln St,x,Tuesday  March 04  2008,08:30-08:45,65,76,6,1,1,1,2,40,34,21,1,28,3,5,3,7,1,0,4,0,,
portland/AM Counts/Section A/SW 1st Ave & SW Lincoln St.txt,SW 1st Ave & SW Lincoln St,x,Tuesday  March 04  2008,08:45-09:00,67,76,1,1,2,0,6,20,27,21,1,25,3,4,4,3,1,0,4,0,,
portland/AM Counts/Section A/SW 4th Ave & SW Lincoln St AM.txt,SW 4th Ave & SW Lincoln St,x,Thursday  May 31  2007,07:00-07:15,0,0,0,19,1,0,20,249,2,0,5,7,6,0,0,13,0,1,11,0,,
portland/AM Counts/Section A/SW 4th Ave & SW Lincoln St AM.txt,SW 4th Ave & SW Lincoln St,x,Thursday  May 31  2007,07:15-07:30,0,0,0,29,0,0,22,322,2,0,11,10,6,1,0,19,0,1,15,0,,
portland/AM Counts/Section A/SW 4th Ave & SW Lincoln St AM.txt,SW 4th Ave & SW Lincoln St,x,Thursday  May 31  2007,07:30-07:45,0,0,0,36,1,0,19,359,5,0,5,10,6,1,3,14,1,0,12,1,,
portland/AM Counts/Section A/SW 4th Ave & SW Lincoln St AM.txt,SW 4th Ave & SW Lincoln St,x,Thursday  May 31  2007,07:45-08:00,0,0,0,51,1,0,36,310,3,0,18,15,4,5,4,15,0,0,8,2,,
portland/AM Counts/Section A/SW 4th Ave & SW Lincoln St AM.txt,SW 4th Ave & SW Lincoln St,x,Thursday  May 31  2007,08:00-08:15,0,0,0,51,3,0,47,359,1,0,14,18,10,5,3,9,0,0,13,0,,
portland/AM Counts/Section A/SW 4th Ave & SW Lincoln St AM.txt,SW 4th Ave & SW Lincoln St,x,Thursday  May 31  2007,08:15-08:30,0,0,0,27,3,0,45,362,5,0,13,11,7,2,3,6,0,2,17,0,,
portland/AM Counts/Section A/SW 4th Ave & SW Lincoln St AM.txt,SW 4th Ave & SW Lincoln St,x,Thursday  May 31  2007,08:30-08:45,0,0,0,40,3,0,38,358,1,0,11,15,11,5,2,16,0,1,9,1,,
portland/AM Counts/Section A/SW 4th Ave & SW Lincoln St AM.txt,SW 4th Ave & SW Lincoln St,x,Thursday  May 31  2007,08:45-09:00,0,0,0,28,0,0,30,290,0,0,8,17,7,1,1,21,0,0,10,1,,
portland/AM Counts/Section A/SW Naito Pkwy & SW Harrison St.txt,SW Naito Pkwy & SW Harrison St,x,Tuesday  December 09  2008,07:00-07:05,4,19,0,1,4,1,4,80,8,1,8,4,0,0,0,0,0,0,0,0,,
portland/AM Counts/Section A/SW Naito Pkwy & SW Harrison St.txt,SW Naito Pkwy & SW Harrison St,x,Tuesday  December 09  2008,07:05-07:10,8,19,0,2,2,2,2,86,10,2,6,5,0,1,0,0,0,0,0,0,,
portland/AM Counts/Section A/SW Naito Pkwy & SW Harrison St.txt,SW Naito Pkwy & SW Harrison St,x,Tuesday  December 09  2008,07:10-07:15,5,21,0,0,3,4,3,93,7,0,19,10,0,0,0,0,0,0,1,0,,
portland/AM Counts/Section A/SW Naito Pkwy & SW Harrison St.txt,SW Naito Pkwy & SW Harrison St,x,Tuesday  December 09  2008,07:15-07:20,7,21,0,3,4,2,7,102,9,2,19,7,0,0,0,0,1,0,0,0,,
portland/AM Counts/Section A/SW Naito Pkwy & SW Harrison St.txt,SW Naito Pkwy & SW Harrison St,x,Tuesday  December 09  2008,07:20-07:25,2,21,0,2,2,3,6,108,10,1,17,6,0,2,1,0,0,0,0,0,,
portland/AM Counts/Section A/SW Naito Pkwy & SW Harrison St.txt,SW Naito Pkwy & SW Harrison St,x,Tuesday  December 09  2008,07:25-07:30,6,29,0,1,4,5,9,116,11,6,12,11,0,3,0,0,0,0,0,0,,
portland/AM Counts/Section A/SW Naito Pkwy & SW Harrison St.txt,SW Naito Pkwy & SW Harrison St,x,Tuesday  December 09  2008,07:30-07:35,3,33,0,4,4,2,5,125,11,1,10,4,0,2,0,2,0,0,0,1,,
portland/AM Counts/Section A/SW Naito Pkwy & SW Harrison St.txt,SW Naito Pkwy & SW Harrison St,x,Tuesday  December 09  2008,07:35-07:40,9,24,0,2,5,1,1,136,12,2,6,9,0,1,0,0,1,0,2,0,,
portland/AM Counts/Section A/SW Naito Pkwy & SW Harrison St.txt,SW Naito Pkwy & SW Harrison St,x,Tuesday  December 09  2008,07:40-07:45,10,28,0,5,1,2,2,129,9,0,15,15,0,2,1,0,0,0,0,0,,
portland/AM Counts/Section A/SW Naito Pkwy & SW Harrison St.txt,SW Naito Pkwy & SW Harrison St,x,Tuesday  December 09  2008,07:45-07:50,6,39,0,1,2,4,4,120,21,2,6,7,0,0,0,0,0,0,0,0,,
portland/AM Counts/Section A/SW Naito Pkwy & SW Harrison St.txt,SW Naito Pkwy & SW Harrison St,x,Tuesday  December 09  2008,07:50-07:55,6,32,0,2,6,5,5,133,13,6,4,12,0,4,0,0,0,0,1,0,,
portland/AM Counts/Section A/SW Naito Pkwy & SW Harrison St.txt,SW Naito Pkwy & SW Harrison St,x,Tuesday  December 09  2008,07:55-08:00,13,38,0,3,7,7,3,111,15,1,8,15,0,0,0,0,0,0,1,1,,
portland/AM Counts/Section A/SW Naito Pkwy & SW Harrison St.txt,SW Naito Pkwy & SW Harrison St,x,Tuesday  December 09  2008,08:00-08:05,11,44,0,2,5,5,6,99,23,4,12,12,0,1,0,0,0,0,0,0,,
portland/AM Counts/Section A/SW Naito Pkwy & SW Harrison St.txt,SW Naito Pkwy & SW Harrison St,x,Tuesday  December 09  2008,08:05-08:10,4,43,0,1,3,6,7,128,21,4,10,21,0,2,0,0,0,0,0,0,,
portland/AM Counts/Section A/SW Naito Pkwy & SW Harrison St.txt,SW Naito Pkwy & SW Harrison St,x,Tuesday  December 09  2008,08:10-08:15,5,44,0,4,2,2,5,128,24,2,6,16,0,0,1,0,0,1,0,0,,
portland/AM Counts/Section A/SW Naito Pkwy & SW Harrison St.txt,SW Naito Pkwy & SW Harrison St,x,Tuesday  December 09  2008,08:15-08:20,7,35,0,2,5,6,2,135,21,4,5,20,0,3,0,0,0,0,0,0,,
portland/AM Counts/Section A/SW Naito Pkwy & SW Harrison St.txt,SW Naito Pkwy & SW Harrison St,x,Tuesday  December 09  2008,08:20-08:25,12,38,0,0,4,6,2,144,21,4,4,11,0,2,1,0,0,0,0,0,,
portland/AM Counts/Section A/SW Naito Pkwy & SW Harrison St.txt,SW Naito Pkwy & SW Harrison St,x,Tuesday  December 09  2008,08:25-08:30,3,30,0,2,2,5,5,107,19,3,11,9,0,0,0,0,0,0,0,0,,
portland/AM Counts/Section A/SW Naito Pkwy & SW Harrison St.txt,SW Naito Pkwy & SW Harrison St,x,Tuesday  December 09  2008,08:30-08:35,7,42,0,1,5,8,6,119,26,2,6,12,0,2,0,0,0,0,0,0,,
portland/AM Counts/Section A/SW Naito Pkwy & SW Harrison St.txt,SW Naito Pkwy & SW Harrison St,x,Tuesday  December 09  2008,08:35-08:40,5,33,0,2,3,9,6,109,16,0,13,15,0,1,0,0,0,0,1,0,,
portland/AM Counts/Section A/SW Naito Pkwy & SW Harrison St.txt,SW Naito Pkwy & SW Harrison St,x,Tuesday  December 09  2008,08:40-08:45,9,30,0,3,6,5,7,101,19,3,9,14,3,0,0,0,0,0,0,0,,
portland/AM Counts/Section A/SW Naito Pkwy & SW Harrison St.txt,SW Naito Pkwy & SW Harrison St,x,Tuesday  December 09  2008,08:45-08:50,9,35,0,2,5,3,5,118,20,2,8,14,0,2,0,0,0,0,0,0,,
portland/AM Counts/Section A/SW Naito Pkwy & SW Harrison St.txt,SW Naito Pkwy & SW Harrison St,x,Tuesday  December 09  2008,08:50-08:55,11,24,0,0,7,6,6,123,14,3,7,11,0,1,0,0,2,0,0,0,,
portland/AM Counts/Section A/SW Naito Pkwy & SW Harrison St.txt,SW Naito Pkwy & SW Harrison St,x,Tuesday  December 09  2008,08:55-09:00,7,26,0,1,2,5,6,114,18,12,5,12,0,0,0,0,0,0,0,0,,
portland/AM Counts/Section A/SW Naito Pkwy & SW Harrison St.txt,SW Naito Pkwy & SW Harrison St,x,Tuesday  December 09  2008,07:00-07:15,17,59,0,3,9,7,9,259,25,3,33,19,0,1,0,0,0,0,1,0,,
portland/AM Counts/Section A/SW Naito Pkwy & SW Harrison St.txt,SW Naito Pkwy & SW Harrison St,x,Tuesday  December 09  2008,07:15-07:30,15,71,0,6,10,10,22,326,30,9,48,24,0,5,1,0,1,0,0,0,,
portland/AM Counts/Section A/SW Naito Pkwy & SW Harrison St.txt,SW Naito Pkwy & SW Harrison St,x,Tuesday  December 09  2008,07:30-07:45,22,85,0,11,10,5,8,390,32,3,31,28,0,5,1,2,1,0,2,1,,
portland/AM Counts/Section A/SW Naito Pkwy & SW Harrison St.txt,SW Naito Pkwy & SW Harrison St,x,Tuesday  December 09  2008,07:45-08:00,25,109,0,6,15,16,12,364,49,9,18,34,0,4,0,0,0,0,2,1,,
portland/AM Counts/Section A/SW Naito Pkwy & SW Harrison St.txt,SW Naito Pkwy & SW Harrison St,x,Tuesday  December 09  2008,08:00-08:15,20,131,0,7,10,13,18,355,68,10,28,49,0,3,1,0,0,1,0,0,,
portland/AM Counts/Section A/SW Naito Pkwy & SW Harrison St.txt,SW Naito Pkwy & SW Harrison St,x,Tuesday  December 09  2008,08:15-08:30,22,103,0,4,11,17,9,386,61,11,20,40,0,5,1,0,0,0,0,0,,
portland/AM Counts/Section A/SW Naito Pkwy & SW Harrison St.txt,SW Naito Pkwy & SW Harrison St,x,Tuesday  December 09  2008,08:30-08:45,21,105,0,6,14,22,19,329,61,5,28,41,3,3,0,0,0,0,1,0,,
portland/AM Counts/Section A/SW Naito Pkwy & SW Harrison St.txt,SW Naito Pkwy & SW Harrison St,x,Tuesday  December 09  2008,08:45-09:00,27,85,0,3,14,14,17,355,52,17,20,37,0,3,0,0,2,0,0,0,,
portland/AM Counts/Section B/SE Mcloughlin Blvd & SE 17th Ave.txt,SE Mcloughlin Blvd & SE 17th Ave,x,Wednesday  April 29  2009,07:00-07:05,2,61,0,0,10,10,20,163,0,0,8,19,0,0,1,0,0,0,0,0,,
portland/AM Counts/Section B/SE Mcloughlin Blvd & SE 17th Ave.txt,SE Mcloughlin Blvd & SE 17th Ave,x,Wednesday  April 29  2009,07:05-07:10,4,69,0,0,12,7,21,154,0,0,13,22,0,0,0,0,0,0,0,0,,
portland/AM Counts/Section B/SE Mcloughlin Blvd & SE 17th Ave.txt,SE Mcloughlin Blvd & SE 17th Ave,x,Wednesday  April 29  2009,07:10-07:15,1,53,0,1,7,12,17,167,0,1,9,22,0,1,1,0,0,0,0,0,,
portland/AM Counts/Section B/SE Mcloughlin Blvd & SE 17th Ave.txt,SE Mcloughlin Blvd & SE 17th Ave,x,Wednesday  April 29  2009,07:15-07:20,2,75,0,2,7,8,30,187,0,2,13,31,0,2,0,0,0,0,0,0,,
portland/AM Counts/Section B/SE Mcloughlin Blvd & SE 17th Ave.txt,SE Mcloughlin Blvd & SE 17th Ave,x,Wednesday  April 29  2009,07:20-07:25,3,68,0,1,9,13,26,203,0,0,8,27,0,0,2,0,0,0,0,0,,
portland/AM Counts/Section B/SE Mcloughlin Blvd & SE 17th Ave.txt,SE Mcloughlin Blvd & SE 17th Ave,x,Wednesday  April 29  2009,07:25-07:30,2,81,0,0,11,17,26,185,0,3,11,23,0,0,0,0,0,0,0,0,,
portland/AM Counts/Section B/SE Mcloughlin Blvd & SE 17th Ave.txt,SE Mcloughlin Blvd & SE 17th Ave,x,Wednesday  April 29  2009,07:30-07:35,1,62,0,2,9,11,21,198,0,0,15,16,0,0,1,0,0,0,0,1,,
portland/AM Counts/Section B/SE Mcloughlin Blvd & SE 17th Ave.txt,SE Mcloughlin Blvd & SE 17th Ave,x,Wednesday  April 29  2009,07:35-07:40,3,77,0,1,4,11,25,198,0,1,12,25,0,0,0,0,0,0,0,0,,
portland/AM Counts/Section B/SE Mcloughlin Blvd & SE 17th Ave.txt,SE Mcloughlin Blvd & SE 17th Ave,x,Wednesday  April 29  2009,07:40-07:45,1,61,0,2,5,18,22,210,0,2,5,26,0,1,0,0,0,0,0,0,,
portland/AM Counts/Section B/SE Mcloughlin Blvd & SE 17th Ave.txt,SE Mcloughlin Blvd & SE 17th Ave,x,Wednesday  April 29  2009,07:45-07:50,1,72,0,1,6,11,33,211,0,1,12,30,0,1,5,0,0,0,0,0,,
portland/AM Counts/Section B/SE Mcloughlin Blvd & SE 17th Ave.txt,SE Mcloughlin Blvd & SE 17th Ave,x,Wednesday  April 29  2009,07:50-07:55,2,69,0,0,12,12,22,217,0,0,15,16,0,0,0,0,0,0,0,0,,
portland/AM Counts/Section B/SE Mcloughlin Blvd & SE 17th Ave.txt,SE Mcloughlin Blvd & SE 17th Ave,x,Wednesday  April 29  2009,07:55-08:00,4,84,0,0,9,16,26,171,0,2,21,21,0,0,0,0,0,1,0,0,,
portland/AM Counts/Section B/SE Mcloughlin Blvd & SE 17th Ave.txt,SE Mcloughlin Blvd & SE 17th Ave,x,Wednesday  April 29  2009,08:00-08:05,1,63,0,1,13,11,32,191,0,1,13,18,0,1,2,0,0,0,0,0,,
portland/AM Counts/Section B/SE Mcloughlin Blvd & SE 17th Ave.txt,SE Mcloughlin Blvd & SE 17th Ave,x,Wednesday  April 29  2009,08:05-08:10,2,74,0,1,9,15,19,173,0,0,8,19,0,0,0,0,0,0,0,0,,
portland/AM Counts/Section B/SE Mcloughlin Blvd & SE 17th Ave.txt,SE Mcloughlin Blvd & SE 17th Ave,x,Wednesday  April 29  2009,08:10-08:15,3,75,0,2,6,17,26,163,0,3,15,24,0,0,1,0,0,0,0,0,,
portland/AM Counts/Section B/SE Mcloughlin Blvd & SE 17th Ave.txt,SE Mcloughlin Blvd & SE 17th Ave,x,Wednesday  April 29  2009,08:15-08:20,4,72,0,2,11,13,13,178,0,0,9,21,0,1,2,0,0,0,0,2,,
portland/AM Counts/Section B/SE Mcloughlin Blvd & SE 17th Ave.txt,SE Mcloughlin Blvd & SE 17th Ave,x,Wednesday  April 29  2009,08:20-08:25,2,70,0,0,7,12,24,188,0,0,12,23,0,0,1,0,0,0,0,0,,
portland/AM Counts/Section B/SE Mcloughlin Blvd & SE 17th Ave.txt,SE Mcloughlin Blvd & SE 17th Ave,x,Wednesday  April 29  2009,08:25-08:30,4,55,0,0,7,16,18,197,0,1,15,18,0,0,0,0,0,0,0,0,,
portland/AM Counts/Section B/SE Mcloughlin Blvd & SE 17th Ave.txt,SE Mcloughlin Blvd & SE 17th Ave,x,Wednesday  April 29  2009,08:30-08:35,1,63,0,2,12,9,18,150,0,1,16,24,0,1,2,0,0,0,0,0,,
portland/AM Counts/Section B/SE Mcloughlin Blvd & SE 17th Ave.txt,SE Mcloughlin Blvd & SE 17th Ave,x,Wednesday  April 29  2009,08:35-08:40,6,65,0,1,9,22,23,178,0,1,9,21,0,0,0,0,0,0,0,0,,
portland/AM Counts/Section B/SE Mcloughlin Blvd & SE 17th Ave.txt,SE Mcloughlin Blvd & SE 17th Ave,x,Wednesday  April 29  2009,08:40-08:45,3,45,0,2,12,8,19,162,0,0,12,23,0,0,4,0,0,0,0,0,,
portland/AM Counts/Section B/SE Mcloughlin Blvd & SE 17th Ave.txt,SE Mcloughlin Blvd & SE 17th Ave,x,Wednesday  April 29  2009,08:45-08:50,1,55,0,0,8,10,19,160,0,2,17,19,0,1,2,0,0,0,0,0,,
